Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
154,1204.195424,1776.705389,1127.519299,2.856219,0.272327,-2.360228,0.395677,0.769068,0.667404
155,1215.835122,1776.440941,1128.247923,2.853794,0.272327,-2.355678,0.397305,0.769068,0.667196
156,1227.363746,1776.140777,1128.921636,2.851163,0.272327,-2.350692,0.399114,0.769068,0.666970
157,1238.971560,1775.859732,1129.535455,2.848666,0.272327,-2.346136,0.400790,0.769068,0.666767
158,1238.971560,1775.859732,1129.535455,2.848666,0.272327,-2.346136,0.400790,0.769068,0.666767
159,1262.255000,1775.308681,1130.592822,2.843783,0.272327,-2.336996,0.404212,0.769068,0.666367
160,1273.779859,1774.992086,1131.041554,2.841118,0.272327,-2.332012,0.406115,0.769068,0.666152
161,1273.779859,1774.992086,1131.041554,2.841118,0.272327,-2.332012,0.406115,0.769068,0.666152
162,1296.787615,1774.334001,1131.759090,2.835694,0.272327,-2.322440,0.409844,0.769068,0.665750
163,1308.364710,1774.022224,1132.032838,2.833109,0.272327,-2.317861,0.411663,0.769068,0.665562
164,1319.837441,1773.673845,1132.251526,2.830329,0.272327,-2.312858,0.413675,0.769068,0.665358
165,1331.485825,1773.377008,1132.410263,2.827862,0.272327,-2.308693,0.415373,0.769068,0.665194
166,1331.485825,1773.377008,1132.410263,2.827862,0.272327,-2.308693,0.415373,0.769068,0.665194
167,1354.483716,1772.679740,1132.563004,2.822386,0.272327,-2.299091,0.419364,0.769068,0.664820
168,1354.483716,1772.679740,1132.563004,2.822386,0.272327,-2.299091,0.419364,0.769068,0.664820
169,1382.205978,1775.739046,1140.325526,2.826865,0.251038,-2.269802,0.402151,0.745106,0.662892
170,1393.839443,1775.438199,1140.199297,2.824386,0.251038,-2.265654,0.403956,0.745106,0.662739
171,1405.119470,1775.017323,1140.023112,2.821250,0.251038,-2.260257,0.406337,0.745106,0.662537
172,1416.730898,1774.702437,1139.782035,2.818725,0.251038,-2.256106,0.408196,0.745106,0.662390
173,1428.047448,1774.284794,1139.491007,2.815651,0.251038,-2.251107,0.410464,0.745106,0.662213
174,1428.047448,1774.284794,1139.491007,2.815651,0.251038,-2.251107,0.410464,0.745106,0.662213
175,1453.609224,1773.526839,1135.418959,2.814435,0.260016,-2.264865,0.417089,0.768961,0.667329
176,1464.965515,1773.120909,1134.957712,2.811443,0.260016,-2.259875,0.419347,0.768961,0.667155
177,1476.368767,1772.724966,1134.436639,2.808527,0.260016,-2.255250,0.421471,0.768961,0.666999
178,1487.821639,1772.345528,1133.860293,2.805719,0.260016,-2.250676,0.423597,0.768961,0.666847
179,1487.821639,1772.345528,1133.860293,2.805719,0.260016,-2.250676,0.423597,0.768961,0.666847
180,1513.515575,1773.428090,1135.681091,2.805802,0.251490,-2.235963,0.418199,0.762059,0.666862
181,1526.414258,1773.515977,1134.791458,2.805665,0.251864,-2.236298,0.418586,0.766761,0.668231
182,1540.200900,1773.998504,1134.145136,2.807247,0.251432,-2.238081,0.417104,0.772530,0.670239
183,1551.604367,1773.608871,1133.284009,2.804377,0.251432,-2.233503,0.419294,0.772530,0.670094
184,1551.604367,1773.608871,1133.284009,2.804377,0.251432,-2.233503,0.419294,0.772530,0.670094
