x,y,z,qx,qy,qz,qw
1491.950000,-2159.015000,-1698.352500,-0.497620,0.572190,0.503630,-0.413919
1489.995000,-2170.915000,-1698.685000,-0.497615,0.572194,0.503627,-0.413923
1488.037500,-2182.815000,-1699.017500,-0.497590,0.572216,0.503609,-0.413945
1486.080000,-2194.715000,-1699.350000,-0.497565,0.572237,0.503591,-0.413967
1484.125000,-2206.615000,-1699.680000,-0.497532,0.572267,0.503567,-0.413997
1482.170000,-2218.515000,-1700.010000,-0.497498,0.572296,0.503542,-0.414027
1480.212500,-2230.415000,-1700.337500,-0.497444,0.572343,0.503503,-0.414074
1478.255000,-2242.315000,-1700.665000,-0.497390,0.572390,0.503464,-0.414122
1476.300000,-2254.212500,-1700.987500,-0.497385,0.572394,0.503461,-0.414126
1474.345000,-2266.110000,-1701.310000,-0.497381,0.572398,0.503458,-0.414130
1472.387500,-2278.010000,-1701.632500,-0.497317,0.572453,0.503412,-0.414185
1470.430000,-2289.910000,-1701.955000,-0.497254,0.572508,0.503366,-0.414241
1468.470000,-2301.810000,-1702.272500,-0.497263,0.572500,0.503373,-0.414233
1466.510000,-2313.710000,-1702.590000,-0.497272,0.572492,0.503379,-0.414225
1464.555000,-2325.610000,-1702.907500,-0.497234,0.572525,0.503352,-0.414259
1462.600000,-2337.510000,-1703.225000,-0.497196,0.572559,0.503324,-0.414292
1460.640000,-2349.410000,-1703.540000,-0.497171,0.572580,0.503306,-0.414314
1458.680000,-2361.310000,-1703.855000,-0.497146,0.572602,0.503288,-0.414336
1456.722500,-2373.212500,-1704.167500,-0.497083,0.572657,0.503242,-0.414391
1454.765000,-2385.115000,-1704.480000,-0.497020,0.572711,0.503197,-0.414447
1452.805000,-2397.015000,-1704.787500,-0.497024,0.572707,0.503200,-0.414443
1450.845000,-2408.915000,-1705.095000,-0.497029,0.572704,0.503203,-0.414439
1448.887500,-2420.812500,-1705.402500,-0.496961,0.572762,0.503154,-0.414498
1446.930000,-2432.710000,-1705.710000,-0.496893,0.572821,0.503105,-0.414558
1444.967500,-2444.610000,-1706.012500,-0.496898,0.572817,0.503108,-0.414554
1443.005000,-2456.510000,-1706.315000,-0.496902,0.572813,0.503112,-0.414550
1441.045000,-2468.407500,-1706.617500,-0.496902,0.572813,0.503112,-0.414550
1439.085000,-2480.305000,-1706.920000,-0.496902,0.572813,0.503112,-0.414550
